Volt,Curr,SOC
22.29725,50.92786,0.01321188
22.28102,51.32663,0.01320377
22.2829,49.6791,0.01320377
22.27707,50.59814,0.0132077
22.29719,50.52927,0.0132077
22.29409,50.36904,0.0132077
22.26692,50.76497,0.01322203
22.29646,48.67893,0.01321191
22.32934,48.41749,0.0132309
22.30928,48.50826,0.01322914
22.24425,49.45481,0.01322914
22.28892,50.80618,0.01322914
22.31572,50.02166,0.01322914
22.28968,49.99636,0.01322966
22.23215,50.5865,0.0132764
22.25786,50.84171,0.01328821
22.26558,50.19595,0.01329886
22.29834,49.42489,0.01331095
22.3486,47.47174,0.01334362
22.31749,47.14324,0.01333771
22.28497,49.67849,0.01334141
22.24369,49.73532,0.01338224
22.27148,48.32573,0.01338224
22.29299,50.55558,0.01338224
22.22048,53.46331,0.01339152
22.25057,51.58125,0.01339467
22.28898,49.07049,0.0133965
22.26528,49.20924,0.0133965
22.24247,51.14469,0.01340928
22.24455,50.51863,0.0134258
22.28849,48.37975,0.01342622
22.2637,49.51485,0.01342622
22.24151,51.8457,0.01342486
22.26151,50.02788,0.01342486
22.31627,48.56829,0.01345513
22.29461,47.87595,0.01345147
22.25616,49.23072,0.01345147
22.25172,49.99495,0.01346426
22.30278,48.55143,0.01348305
22.25476,50.05198,0.01349329
22.20407,51.33567,0.01353289
22.26309,50.11523,0.01353289
22.2709,50.53851,0.01353289
22.30138,49.17711,0.01355923
22.28126,47.4105,0.01354012
22.21428,51.58928,0.0135657
22.20802,55.01768,0.01354948
22.24267,52.70671,0.01353293
22.28704,50.30619,0.01355776
22.32527,48.31413,0.0135889
22.27215,48.47552,0.01356734
22.21708,50.03009,0.01356734
22.3063,47.39825,0.01357588
22.31122,47.62355,0.0135904
22.21593,52.27239,0.01360824
22.19246,56.01162,0.01359752
22.2682,48.53188,0.01358221
22.31129,45.54068,0.01357177
22.29603,49.11205,0.01359404
22.2581,49.40742,0.01359404
22.33256,46.34869,0.0136138
22.27664,48.65423,0.0136138
22.29749,48.86788,0.01363057
22.27634,49.38734,0.01362971
22.28576,50.46466,0.01362971
22.3404,46.92538,0.01365498
22.28782,46.51474,0.01365498
22.23069,50.14515,0.01368966
22.22729,51.75454,0.01370117
22.28661,49.55601,0.01370117
22.27883,48.37172,0.01369351
22.27293,50.66903,0.01367609
22.27616,49.29959,0.01367614
22.25069,47.96872,0.01367614
22.25416,49.19598,0.01369114
22.25999,49.85701,0.01368977
22.3277,44.64192,0.01368748
22.36654,43.11486,0.01370228
22.28806,49.56375,0.0136808
22.23957,52.81192,0.01366671
22.25385,50.85999,0.01366656
22.26728,46.96372,0.01366656
22.25464,49.7807,0.01367328
22.24133,50.42144,0.01368311
22.27585,48.46187,0.01368211
22.26321,48.93736,0.01368211
22.29069,46.43802,0.0136704
22.29336,46.59065,0.01366508
22.2603,51.63647,0.01363608
22.22297,50.69694,0.01365867
22.24668,48.15907,0.01365867
22.25112,50.79914,0.01364513
22.22036,54.07434,0.01362088
22.25064,52.90858,0.01358735
22.26042,51.38487,0.01358735
22.26054,49.63573,0.01358006
22.25525,50.03833,0.01357417
22.24984,49.09518,0.01357417
22.23544,49.05382,0.01357417
22.29427,48.08638,0.01358993
22.28225,49.58986,0.01361087
22.27008,50.28009,0.01361087
22.19666,51.37222,0.01365302
22.24406,51.94288,0.01363668
22.21902,51.15215,0.01365646
22.23191,50.4602,0.01365646
22.26023,49.5032,0.01365961
22.28326,49.45309,0.01368304
22.2578,50.7371,0.01368304
22.24704,50.93388,0.01368042
22.28071,48.42452,0.01368199
22.25677,46.88039,0.01368199
22.23665,50.70537,0.01368588
22.2003,55.147,0.01366635
22.22674,52.51591,0.01365903
22.2375,51.37885,0.01365739
22.22656,50.45758,0.01365739
22.23246,50.22125,0.01365739
22.2237,52.31536,0.01365109
22.21611,50.97203,0.01365109
22.25203,47.64543,0.01362649
22.30187,47.3605,0.01364885
22.23504,51.40126,0.01364114
22.25975,51.56017,0.01364114
22.26424,48.9982,0.01363898
22.31196,47.55045,0.01366323
22.28339,46.43262,0.01364256
22.25798,48.33818,0.01364256
22.21374,50.41703,0.01367121
22.29123,46.5672,0.01367052
22.26406,46.57237,0.0136447
22.231,50.74834,0.0136439
22.26771,49.43312,0.0136439
22.27427,47.83117,0.01364478
22.25962,47.17376,0.01364478
22.2389,46.49245,0.01364478
22.28299,46.40991,0.01364673
22.26315,49.14116,0.01364673
22.25482,51.99569,0.01360332
22.2637,48.67853,0.0136056
22.28102,48.02474,0.01361534
22.26844,46.66795,0.01359453
22.27731,47.25649,0.01359294
22.29245,46.2013,0.01359235
22.28198,45.16898,0.01356904
22.23167,49.55722,0.01357982
22.21641,48.64279,0.01361456
22.29555,46.81674,0.01363619
22.3049,45.9991,0.01365252
22.20498,51.71879,0.01365927
22.22601,51.00557,0.01365435
22.24963,48.47789,0.01365435
22.31621,46.83522,0.01369042
22.28831,47.62897,0.01370456
22.30564,45.94408,0.01371097
22.27494,46.34186,0.01369278
22.30922,43.49396,0.01367326
22.29196,44.53349,0.01365421
22.31757,44.12663,0.01365705
22.35547,43.46505,0.0136863
22.29317,43.89495,0.0136863
22.26655,46.14106,0.01370599
22.27312,48.0167,0.01369233
22.295,48.0414,0.01369233
22.23124,48.22774,0.01372263
22.21715,48.26348,0.0137605
22.24084,50.67064,0.01373909
22.26431,49.199,0.01371829
22.31323,46.18183,0.01374261
22.3184,44.10619,0.01374109
22.33785,40.22178,0.01370823
22.34812,39.32522,0.01367914
22.32419,42.33775,0.01367113
22.36234,41.23098,0.01368592
22.33165,43.04659,0.01369276
22.34581,42.96225,0.01371057
22.26734,42.84719,0.01371057
22.23246,50.73991,0.01369204
22.26546,51.12263,0.01364109
22.2719,46.59446,0.01365041
22.32702,43.20653,0.01365091
22.20249,47.63479,0.01371018
22.25756,50.07869,0.01367697
22.28825,47.50347,0.01367697
22.32934,43.05904,0.01367808
22.2767,44.7132,0.01367808
22.20584,48.77331,0.01371489
22.27713,50.04595,0.01371489
22.32392,43.87697,0.01372305
22.38033,40.63683,0.01374096
22.30971,43.07228,0.0137212
22.30205,43.36444,0.01370136
22.32964,43.38834,0.01371087
22.31092,45.36378,0.01371087
22.36872,38.66199,0.0136922
22.27266,42.29715,0.0136922
22.38605,39.91014,0.01371855
22.3401,42.05505,0.01372504
22.33669,44.27827,0.01372504
22.22729,47.49343,0.01376029
22.19532,50.411,0.01378193
22.19933,54.95242,0.01373781
22.19067,55.05108,0.0137082
22.21301,53.16252,0.01368704
22.27695,48.45524,0.01370413
22.30618,45.77902,0.01371145
22.25136,44.75517,0.01371145
22.32083,43.98671,0.01371795
22.33146,44.19053,0.01373586
22.34904,41.6334,0.0137344
22.39674,39.48485,0.01375013
22.39012,36.9494,0.01372452
22.34046,40.83682,0.01370678
22.29129,44.29735,0.01372315
22.2716,44.41843,0.01375357
22.38629,39.572,0.01377298
22.32101,41.55822,0.01377298
22.30241,44.85034,0.01376407
22.31269,45.21439,0.01374243
22.21872,52.32399,0.01372095
22.32879,45.73325,0.01372095
22.40513,35.65426,0.01369328
22.27895,41.9157,0.01369328
22.22784,50.78689,0.01367818
22.25902,47.65507,0.01367654
22.31682,38.77143,0.01361858
22.38276,38.25839,0.01362546
22.30381,44.10197,0.01361913
22.29773,46.92116,0.01358376
22.33007,40.58663,0.0135631
22.36119,37.8066,0.01353981
22.31203,42.58072,0.0135447
22.30016,45.22262,0.01352651
22.29336,46.96874,0.01349572
22.31378,45.99448,0.01349572
22.32132,44.916,0.01349572
22.32958,38.47083,0.01343941
22.35243,39.35333,0.01342506
22.33817,43.69202,0.01342506
22.29305,43.73552,0.01344233
22.37754,39.35173,0.01345175
22.34964,39.74709,0.01343855
22.33748,43.68211,0.01343855
22.27452,45.58365,0.01345093
22.29476,43.00823,0.01347463
22.25747,45.48513,0.01349803
22.27962,44.44112,0.01350997
22.33219,41.91871,0.01351726
22.29652,44.74151,0.01350888
22.30551,45.85051,0.01347958
22.27914,46.49868,0.01347165
22.32703,42.58094,0.01347369
22.32083,40.82196,0.01344754
22.3666,42.26056,0.01348646
22.33754,42.17392,0.0134907
22.41236,38.51842,0.01351799
22.42695,36.75121,0.01353197
22.30898,40.29527,0.01353197
22.28047,45.19009,0.01354151
22.37213,41.77735,0.01357591
22.34883,40.55602,0.01356744
22.27859,46.50732,0.01356472
22.29907,43.26967,0.01358429
22.31026,42.88274,0.01359506
22.29859,41.79522,0.01359506
22.24358,47.27476,0.01360492
22.24157,49.63994,0.013585
22.29231,46.43802,0.01356176
22.27792,47.44905,0.01354306
22.25865,47.04826,0.01355052
22.158,53.48339,0.01356926
22.19258,53.66913,0.0135502
22.26637,48.83435,0.0135502
22.26509,47.09023,0.01354657
22.21556,48.86909,0.01357328
22.23086,47.07833,0.01357328
22.29846,43.92206,0.01357082
22.32599,43.83431,0.0135933
22.26017,47.24002,0.01359281
22.23228,51.2672,0.01356741
22.23902,50.51221,0.01354958
22.29415,43.51284,0.0135274
22.22133,46.78941,0.0135274
22.23623,50.36723,0.0135059
22.21009,53.21674,0.01347654
22.22152,49.71223,0.01348554
22.18627,51.44471,0.0135041
22.22747,49.86042,0.01350108
22.27555,47.62555,0.01352027
22.24369,44.61166,0.01346861
22.22638,46.84927,0.01346861
22.23993,47.62816,0.01346523
22.24948,48.5956,0.01346523
22.22984,49.30944,0.01345939
22.26364,48.32995,0.01345939
22.20523,50.81782,0.01346256
22.2004,49.92675,0.01348086
22.26972,46.13183,0.01348254
22.29506,45.60433,0.01350091
22.24419,47.99603,0.01350295
22.2014,48.0157,0.01354426
22.22522,48.54159,0.01354985
22.222,50.93388,0.01352733
22.23246,50.42245,0.01350531
22.18345,49.83393,0.01354005
22.15654,53.25047,0.01355094
22.18505,53.77716,0.01352679
22.20906,51.86417,0.01350848
22.26862,47.45528,0.01352372
22.31615,43.5548,0.01353152
22.29767,43.41586,0.01351902
22.22309,45.59623,0.01351902
22.23325,47.19826,0.01351902
22.21392,52.54327,0.0134814
22.20207,50.71099,0.01348424
22.18463,49.61404,0.01351663
22.19271,50.95135,0.01351923
22.2121,51.81658,0.01349244
22.17656,54.03549,0.01347539
22.12129,58.15654,0.01346099
22.12986,56.17548,0.01346593
22.13466,57.45857,0.01344946
22.21124,51.95955,0.01346556
22.28989,44.90596,0.01346375
22.38611,35.60446,0.01343522
22.31021,37.33791,0.01336281
22.15472,51.99007,0.01338496
22.12652,58.99968,0.01334221
22.29141,46.13986,0.01337124
22.27233,43.67548,0.01334688
22.15272,53.96771,0.01335054
22.1216,58.05513,0.01333173
22.17642,55.5259,0.01329653
22.14381,57.88164,0.01326853
22.09328,60.15687,0.01326429
22.15831,55.73372,0.01325485
22.23683,46.79305,0.01322546
22.31694,42.8735,0.01322747
22.30223,41.77614,0.01320191
22.26461,45.53285,0.01319194
22.21033,47.19993,0.01319194
22.22942,45.83485,0.01316099
22.21532,47.29605,0.01316099
22.22692,48.73275,0.01316099
22.33219,38.16,0.01313858
22.3125,35.68217,0.01307141
22.27749,40.45009,0.01304144
22.36531,39.69192,0.01308915
22.40853,34.86011,0.01311009
22.33943,36.91446,0.01308813
22.2778,39.46418,0.01308813
22.3308,40.71895,0.01311568
22.36477,37.92426,0.01313613
22.26905,44.15779,0.01313202
22.24941,48.34902,0.01309563
22.31001,41.54171,0.01309915
22.28649,40.25611,0.01309915
22.28843,40.86654,0.01309915
22.28284,43.46545,0.013089
22.2981,43.26746,0.013089
22.27646,45.36799,0.01306669
22.25239,46.62077,0.01305532
22.24517,46.43645,0.01305484
22.25726,47.8402,0.01302612
22.25859,42.76567,0.01302612
22.29712,38.60778,0.01298116
22.28691,42.69559,0.01298381
22.23945,48.41649,0.01295663
22.24346,49.3247,0.0129194
22.2823,46.60932,0.0129194
22.21323,46.12277,0.01296094
22.19508,48.31549,0.01298597
22.21131,51.13267,0.01295757
22.16135,54.89218,0.01293519
22.17423,53.95266,0.012916
22.17344,51.43768,0.01293109
22.2076,50.57505,0.01292221
22.25226,46.45631,0.01292163
22.22972,46.70108,0.0129031
22.18669,49.26426,0.01292779
22.17198,50.69794,0.01294478
22.18237,52.48965,0.01292764
22.21325,50.45217,0.01292764
22.23398,46.75008,0.01291776
22.23896,47.3927,0.01292191
22.19143,51.42603,0.01291418
22.17107,50.82766,0.01293392
22.23136,46.35029,0.01291971
22.24011,47.2844,0.0129273
22.25962,45.07825,0.01292522
22.31773,42.1167,0.01294196
22.22795,43.97156,0.01294196
22.28534,44.4357,0.01296151
22.27354,45.80634,0.01298334
22.23884,43.17831,0.01298334
22.24953,43.80741,0.01296263
22.27932,44.16924,0.01297751
22.25409,45.9726,0.01297751
22.26157,46.78702,0.01297751
22.29596,44.39659,0.01300208
22.28515,43.30762,0.01299927
22.22632,46.00532,0.01302374
22.21258,47.78458,0.01303532
22.20128,48.90262,0.01304191
22.20176,49.5024,0.01303964
22.19332,49.75299,0.01304258
22.21992,50.72436,0.01300845
22.17077,52.34247,0.01300628
22.20851,50.98367,0.01298578
22.22407,46.1497,0.01295885
22.22097,46.21898,0.01293441
22.22875,47.22617,0.01293347
22.19623,50.77826,0.01292175
22.18527,53.01634,0.01289529
22.21124,49.72107,0.01289529
22.20079,48.40845,0.01289529
22.18013,49.53533,0.01291768
22.19544,49.89355,0.01291777
22.19319,50.40257,0.01291381
22.17733,50.7142,0.01292154
22.17548,52.07728,0.0129133
22.14153,50.10339,0.01296181
22.21781,49.59336,0.01298627
22.19623,52.30853,0.01298627
22.17265,51.00155,0.01299644
22.1746,50.68268,0.01300696
22.17794,50.03692,0.01300696
22.25186,46.93577,0.01302701
22.26181,45.0162,0.01302965
22.22225,46.7051,0.01301548
22.18499,49.06948,0.0130333
22.21453,48.34982,0.01303723
22.21264,47.22476,0.01302508
22.22176,46.56916,0.01301551
22.19878,47.7386,0.01301551
22.1825,50.88656,0.01300517
22.16639,52.74546,0.01298906
22.14627,52.94405,0.01299203
22.18851,52.58945,0.01295945
22.12919,53.87133,0.01297214
22.14548,54.31087,0.0129622
22.1842,50.97886,0.01296629
22.19027,48.93927,0.01295072
22.2093,50.32366,0.01297219
22.114,52.49789,0.0130168
22.18274,49.59497,0.01300852
22.2324,44.90857,0.01299109
22.23987,46.84907,0.01300709
22.18493,50.6383,0.01299906
22.20148,48.81523,0.01299909
22.18803,48.12734,0.01299909
22.12804,51.43526,0.01303227
22.19064,51.85433,0.01303227
22.15138,52.56374,0.01303041
22.13965,51.75052,0.01304965
22.12324,52.74989,0.0130688
22.13638,52.54647,0.01307497
22.18766,49.68573,0.01308276
22.25458,44.27747,0.01308567
22.24504,41.5884,0.01304642
22.34411,35.87011,0.01303676
22.39224,31.11083,0.01301584
22.40057,33.86295,0.01303977
22.33031,36.91687,0.01303118
22.34944,37.5309,0.01304933
22.31621,37.35942,0.01303136
22.22042,42.23778,0.0130763
22.26923,41.09063,0.01308218
22.27166,43.53151,0.01305507
22.19429,45.58446,0.01307965
22.16153,48.95201,0.01308953
22.17528,50.9053,0.0130611
22.20845,48.04843,0.01304143
22.22881,47.8882,0.01300808
22.16341,49.62127,0.01302028
22.19696,45.88284,0.01302028
22.27445,41.46149,0.01301866
22.20918,45.99006,0.01302589
22.18766,50.33852,0.0129992
22.22127,47.48194,0.0129992
22.18918,49.92869,0.01298375
22.15496,49.55862,0.01300726
22.20395,48.03778,0.01300726
22.18286,51.58627,0.01297754
22.13928,52.55511,0.01298174
22.13539,54.29522,0.01296781
22.13402,52.53175,0.01297885
22.25385,44.25819,0.01298127
22.30089,40.69506,0.01298402
22.18134,43.82467,0.01298402
22.06963,58.20754,0.01297349
22.00806,69.25035,0.01288872
21.96473,75.30939,0.01278704
21.88489,82.38909,0.01269415
21.87271,84.0828,0.01260996
22.03456,70.41737,0.01255108
22.14226,52.8045,0.01249429
22.15861,49.14036,0.01242011
22.07103,60.32996,0.01242011
22.0249,64.46657,0.01242617
22.01124,65.3988,0.01243313
21.95792,72.37756,0.01240776
21.80318,85.82028,0.0123756
21.35499,123.3096,0.01233995
20.89897,131.5921,0.01258224
20.50828,131.5921,0.01307265
20.54658,131.5921,0.01343804
20.61927,131.5921,0.01367848
20.46817,131.5921,0.01398885
21.40295,117.3315,0.01398885
22.52322,21.7762,0.01407881
22.31165,19.80216,0.01396679
22.44524,20.46299,0.01398739
22.46785,18.58574,0.01400096
22.37814,22.08206,0.01398083
22.4267,21.65853,0.01399699
22.47776,14.75153,0.01397543
22.48888,15.90992,0.01397871
22.07419,48.3438,0.01394663
22.02538,64.58042,0.01378508
22.33146,31.66182,0.0138051
22.26537,32.24326,0.01377747
22.18645,44.72906,0.01377747
22.21763,42.34139,0.01377747
22.31615,35.06673,0.01380837
22.41704,25.57547,0.01381106
22.44743,19.78309,0.01377558
22.48444,19.5586,0.01377219
22.52578,15.36416,0.01375692
22.14813,45.31289,0.01374338
22.11278,52.46455,0.01368439
22.45965,25.65037,0.01371754
22.38027,27.57018,0.01370465
22.13673,49.88391,0.01366803
22.11503,52.326,0.01362903
22.15351,48.3934,0.01360843
22.16839,48.27709,0.01358129
22.27439,41.17195,0.01361099
22.27877,36.50021,0.01359074
22.0717,55.35281,0.01357021
21.84882,69.23328,0.01357951
21.20171,109.4727,0.01366363
21.81667,84.92171,0.01351801
21.44708,99.98736,0.01352527
20.4954,131.5921,0.01392951
20.84287,129.6144,0.01400713
21.55082,89.61896,0.01400713
20.5329,131.5921,0.01429217
20.75833,131.5921,0.01435051
21.27385,122.053,0.01435051
21.10159,121.816,0.01428362
21.61373,95.19769,0.0144389
21.57574,96.3071,0.01455039
21.59562,94.43546,0.01463706
22.2355,32.13509,0.01450205
22.05085,39.47501,0.01433612
21.55471,85.99358,0.01433926
21.32329,114.1491,0.01421092
21.32552,119.5654,0.01404634
21.38532,113.4059,0.01393278
21.37049,113.6109,0.01384869
21.47758,106.37,0.01384869
21.52834,95.4272,0.01383405
21.29081,117.1267,0.01379858
21.25015,124.6034,0.01372191
21.25853,124.51,0.01365369
21.26887,126.0475,0.01357382
21.33658,119.7854,0.01352125
21.32898,120.327,0.0134779
21.32655,120.9601,0.01343733
21.17782,126.7069,0.01345803
21.22578,127.0944,0.01343473
21.18701,130.2802,0.01341238
21.21089,130.7186,0.01337131
21.18256,129.7291,0.01336892
21.97907,63.21279,0.01330042
22.57598,0.01586294,0.01306083
22.63822,0,0.01306083
22.64265,0,0.01306083
22.51739,0,0.01306083
22.46155,0,0.01306083
22.58826,0,0.01306083
22.65335,0,0.01306083
22.60898,0,0.01306083
22.58473,0,0.01306083
22.59525,0,0.01306083
22.65906,0,0.01306083
22.64483,0,0.01306083
22.68951,0,0.01306083
22.65013,0,0.01306083
22.59409,0,0.01306083
22.63712,0,0.01306083
22.65797,0,0.01306083
22.67043,0,0.01306083
22.68217,0,0.01306083
22.67973,0,0.01306083
22.72853,0,0.01306083
22.72908,0,0.01306083
22.73546,0,0.01306083
22.70167,0,0.01306083
22.63074,0,0.01306083
22.68332,0,0.01306083
22.69372,0,0.01306083
22.7027,0,0.01306083
22.71595,0,0.01306083
22.71261,0,0.01306083
22.75108,0,0.01306083
22.75503,0,0.01306083
22.76919,0,0.01306083
22.69109,0,0.01306083
22.68933,0,0.01306083
22.70471,0,0.01306083
22.72659,0,0.01306083
22.72817,0,0.01306083
22.74434,0,0.01306083
22.74865,0,0.01306083
22.75825,0,0.01306083
22.75416,0,0.01306083
22.7774,0,0.01306083
22.74397,0,0.01306083
22.69492,0,0.01306083
22.73455,0,0.01306083
22.72817,0,0.01306083
22.74756,0,0.01306083
22.73329,0,0.01306083
22.7661,0,0.01306083
22.80615,0,0.01306083
22.79879,0,0.01306083
22.79618,0,0.01306083
22.79107,0,0.01306083
22.71176,0,0.01306083
22.75072,0,0.01306083
22.77118,0,0.01306083
22.77588,0,0.01306083
22.79047,0,0.01306083
22.77394,0,0.01306083
22.80414,0,0.01306083
22.82122,0,0.01306083
22.82669,0,0.01306083
22.77485,0,0.01306083
22.75869,0,0.01306083
22.77047,0,0.01306083
22.79569,0,0.01306083
22.77789,0,0.01306083
22.81818,0,0.01306083
22.82104,0,0.01306083
22.82225,0,0.01306083
22.80748,0,0.01306083
22.84229,0,0.01306083
22.80402,0,0.01306083
22.75764,0,0.01306083
22.78864,0,0.01306083
22.78038,0,0.01306083
22.80195,0,0.01306083
22.82335,0,0.01306083
22.83095,0,0.01306083
22.82244,0,0.01306083
22.85076,0,0.01306083
22.85653,0,0.01306083
22.8386,0,0.01306083
22.76822,0,0.01306083
22.79642,0,0.01306083
22.80591,0,0.01306083
22.82298,0,0.01306083
22.85137,0,0.01306083
22.87307,0,0.01306083
22.83174,0,0.01306083
22.85696,0,0.01306083
22.86565,0,0.01306083
22.81059,0,0.01306083
22.78259,0,0.01306083
22.81581,0,0.01306083
22.82371,0,0.01306083
22.81903,0,0.01306083
22.87057,0,0.01306083
22.88006,0,0.01306083
22.84134,0,0.01306083
22.87963,0,0.01306083
22.90294,0,0.01306083
22.82985,0,0.01306083
22.7867,0,0.01306083
22.82183,0,0.01306083
22.83149,0,0.01306083
22.83952,0,0.01306083
22.86413,0,0.01306083
22.87869,0,0.01306083
22.88212,0,0.01306083
22.87945,0,0.01306083
22.90753,0,0.01306083
22.85605,0,0.01306083
22.80171,0,0.01306083
22.83538,0,0.01306083
22.85903,0,0.01306083
22.84851,0,0.01306083
22.87319,0,0.01306083
22.8662,0,0.01306083
22.89495,0,0.01306083
22.90467,0,0.01306083
22.91045,0,0.01306083
22.82201,0,0.01306083
22.76571,0,0.01306083
22.8448,0,0.01306083
22.91124,0,0.01306083
22.81065,0,0.01306083
22.79879,0,0.01306083
22.90042,0,0.01306083
22.9102,0,0.01306083
22.88905,0,0.01306083
22.91205,0,0.01306083
22.85343,0,0.01306083
22.85708,0,0.01306083
22.86036,0,0.01306083
22.82876,0,0.01306083
22.86146,0,0.01306083
22.91719,0,0.01306083
22.90003,0,0.01306083
22.89257,0,0.01306083
22.94016,0,0.01306083
22.93719,0,0.01306083
22.88941,0,0.01306083
22.84128,0,0.01306083
22.84201,0,0.01306083
22.88382,0,0.01306083
22.88583,0,0.01306083
